Record_ID,Client_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
REC_02364,Client_063,2025-01-02 15:24:00,IndustrialController,18.07,-53.0,1.707,19.43,0.757,0.86,82,0.1854,0.6098
REC_02365,Client_070,2025-01-02 15:25:00,AutonomousVehicle,67.85,-44.6,5.315,38.71,0.9054,1.3,93,0.4458,0.1234
REC_02366,Client_034,2025-01-02 15:26:00,Wearable,23.98,-40.5,3.006,9.58,0.8377,0.12,70,0.3928,0.5627
REC_02367,Client_011,2025-01-02 15:27:00,SmartSensor,47.29,-59.3,1.633,14.13,0.801,1.39,83,0.0837,0.0523
REC_02368,Client_003,2025-01-02 15:28:00,SmartSensor,66.62,-48.6,4.044,28.72,0.7367,1.65,69,0.0991,0.4401
REC_02369,Client_052,2025-01-02 15:29:00,Wearable,80.4,-86.7,2.935,54.75,0.868,3.45,77,0.7877,0.6731
REC_02370,Client_056,2025-01-02 15:30:00,IndustrialController,71.65,-44.5,16.813,8.46,0.9045,2.44,94,0.5761,0.1348
REC_02371,Client_076,2025-01-02 15:31:00,IndustrialController,70.44,-67.3,13.383,16.51,0.8153,4.23,78,0.9737,0.1642
REC_02372,Client_051,2025-01-02 15:32:00,IndustrialController,23.41,-62.4,1.51,11.59,0.8116,0.53,78,0.9514,0.7623
REC_02373,Client_046,2025-01-02 15:33:00,IndustrialController,41.15,-55.6,0.457,99.27,0.8888,3.56,68,0.1906,0.2722
REC_02374,Client_036,2025-01-02 15:34:00,Wearable,13.86,-61.5,1.231,52.21,0.825,4.39,90,0.8555,0.8542
REC_02375,Client_001,2025-01-02 15:35:00,IndustrialController,74.75,-58.0,0.562,31.6,0.8964,2.16,95,0.3261,0.6143
REC_02376,Client_041,2025-01-02 15:36:00,AutonomousVehicle,95.73,-44.1,4.513,146.82,0.7135,1.51,79,0.1721,0.5467
REC_02377,Client_097,2025-01-02 15:37:00,IndustrialController,33.77,-63.8,6.931,66.56,0.9144,2.28,68,0.4517,0.395
REC_02378,Client_083,2025-01-02 15:38:00,SmartSensor,17.89,-70.9,1.239,134.58,0.7655,3.97,62,0.2852,0.9589
REC_02379,Client_035,2025-01-02 15:39:00,IndustrialController,52.8,-41.9,6.536,45.51,0.7423,4.6,66,0.5085,0.6245
REC_02380,Client_050,2025-01-02 15:40:00,Wearable,87.1,-54.7,0.896,7.43,0.7081,0.42,63,0.6478,0.0782
REC_02381,Client_083,2025-01-02 15:41:00,SmartSensor,59.68,-40.8,6.385,56.26,0.9085,2.69,83,0.3033,0.4083
REC_02382,Client_046,2025-01-02 15:42:00,Wearable,14.21,-51.4,1.444,11.25,0.715,3.23,50,0.5441,0.1228
REC_02383,Client_002,2025-01-02 15:43:00,Wearable,97.68,-73.2,3.173,21.23,0.9386,0.19,74,0.6257,0.7346
REC_02384,Client_004,2025-01-02 15:44:00,SmartSensor,84.58,-53.5,5.429,35.63,0.8412,0.99,70,0.6161,0.25
REC_02385,Client_048,2025-01-02 15:45:00,Wearable,21.84,-69.8,2.241,8.56,0.8747,0.41,89,0.9245,0.0164
REC_02386,Client_099,2025-01-02 15:46:00,Wearable,92.96,-59.9,0.825,1.05,0.8813,1.52,81,0.6486,0.9943
REC_02387,Client_069,2025-01-02 15:47:00,IndustrialController,50.56,-60.8,11.584,19.81,0.7732,1.11,64,0.3326,0.4721
REC_02388,Client_005,2025-01-02 15:48:00,AutonomousVehicle,43.47,-76.2,0.83,86.95,0.9016,2.49,72,0.0945,0.0349
REC_02389,Client_021,2025-01-02 15:49:00,Wearable,51.49,-68.1,9.325,0.77,0.9366,3.31,85,0.4868,0.4549
REC_02390,Client_073,2025-01-02 15:50:00,Wearable,85.11,-37.9,4.439,5.79,0.7925,4.23,74,0.576,0.2731
REC_02391,Client_081,2025-01-02 15:51:00,Wearable,69.35,-57.6,7.003,82.22,0.9088,1.59,46,0.5563,0.7262
REC_02392,Client_064,2025-01-02 15:52:00,IndustrialController,15.33,-61.8,4.809,18.25,0.893,0.35,73,0.5501,0.0076
REC_02393,Client_065,2025-01-02 15:53:00,AutonomousVehicle,96.18,-41.9,0.863,139.2,0.8474,0.12,52,0.3753,0.137
REC_02394,Client_001,2025-01-02 15:54:00,SmartSensor,23.3,-64.0,0.588,23.92,0.7919,4.24,72,0.9577,0.3539
REC_02395,Client_087,2025-01-02 15:55:00,IndustrialController,77.1,-60.9,1.702,79.65,0.8038,4.4,91,0.613,0.3967
REC_02396,Client_082,2025-01-02 15:56:00,IndustrialController,67.25,-50.1,0.282,14.97,0.7769,0.59,77,0.2223,0.4878
REC_02397,Client_030,2025-01-02 15:57:00,AutonomousVehicle,26.88,-64.0,3.282,3.19,0.8066,0.15,75,0.0064,0.3532
REC_02398,Client_070,2025-01-02 15:58:00,AutonomousVehicle,25.37,-67.5,3.424,106.67,0.9474,4.02,64,0.5702,0.3987
REC_02399,Client_025,2025-01-02 15:59:00,IndustrialController,88.33,-82.5,2.489,131.07,0.7909,3.24,73,0.7464,0.4848
REC_02400,Client_002,2025-01-02 16:00:00,SmartSensor,47.77,-69.4,1.224,61.57,0.8664,2.83,68,0.1095,0.9323
REC_02401,Client_024,2025-01-02 16:01:00,IndustrialController,68.91,-69.5,3.791,73.5,0.7799,2.71,84,0.4663,0.5269
REC_02402,Client_022,2025-01-02 16:02:00,AutonomousVehicle,55.37,-58.4,1.446,0.36,0.8167,3.89,71,0.9721,0.4303
REC_02403,Client_029,2025-01-02 16:03:00,SmartSensor,75.46,-66.1,3.071,70.09,0.7209,1.54,79,0.4943,0.0478
REC_02404,Client_047,2025-01-02 16:04:00,AutonomousVehicle,53.13,-38.4,1.385,31.95,0.8908,2.01,73,0.8535,0.1497
REC_02405,Client_048,2025-01-02 16:05:00,SmartSensor,35.86,-70.6,2.144,30.15,0.8653,0.48,75,0.1406,0.7571
REC_02406,Client_046,2025-01-02 16:06:00,Wearable,42.7,-46.0,15.586,38.83,0.7869,2.87,70,0.452,0.9585
REC_02407,Client_031,2025-01-02 16:07:00,AutonomousVehicle,87.32,-57.8,5.792,15.82,0.8312,4.81,70,0.3534,0.3835
REC_02408,Client_003,2025-01-02 16:08:00,AutonomousVehicle,52.12,-51.9,0.909,59.58,0.9181,1.49,74,0.0283,0.962
REC_02409,Client_063,2025-01-02 16:09:00,IndustrialController,29.21,-52.5,9.478,17.52,0.7111,4.65,67,0.5211,0.3282
REC_02410,Client_042,2025-01-02 16:10:00,AutonomousVehicle,94.11,-82.2,4.756,40.89,0.9326,3.67,92,0.3987,0.9521
REC_02411,Client_037,2025-01-02 16:11:00,AutonomousVehicle,81.69,-60.1,2.365,7.36,0.8177,1.25,54,0.6117,0.6093
REC_02412,Client_087,2025-01-02 16:12:00,Wearable,15.01,-62.6,2.696,56.21,0.9149,3.35,85,0.5465,0.0288
REC_02413,Client_075,2025-01-02 16:13:00,AutonomousVehicle,99.9,-71.3,3.793,10.51,0.9154,1.89,94,0.4535,0.0782
REC_02414,Client_087,2025-01-02 16:14:00,Wearable,72.54,-55.4,9.371,9.34,0.7147,0.7,69,0.1011,0.9798
REC_02415,Client_048,2025-01-02 16:15:00,Wearable,24.42,-42.8,4.394,1.23,0.8954,0.55,72,0.4427,0.3052
REC_02416,Client_013,2025-01-02 16:16:00,Wearable,31.35,-86.7,1.685,6.49,0.8832,0.18,64,0.9711,0.014
REC_02417,Client_063,2025-01-02 16:17:00,Wearable,72.32,-65.3,2.355,13.24,0.7108,4.01,88,0.2743,0.0782
REC_02418,Client_013,2025-01-02 16:18:00,SmartSensor,80.18,-72.5,1.718,12.57,0.9351,4.44,84,0.385,0.5298
REC_02419,Client_047,2025-01-02 16:19:00,IndustrialController,31.51,-59.3,3.887,19.85,0.8586,2.46,62,0.8415,0.2285
REC_02420,Client_003,2025-01-02 16:20:00,SmartSensor,33.13,-63.3,4.676,2.8,0.7419,2.65,58,0.52,0.7541
REC_02421,Client_089,2025-01-02 16:21:00,AutonomousVehicle,37.64,-66.1,4.713,136.82,0.7308,3.49,71,0.002,0.8844
REC_02422,Client_011,2025-01-02 16:22:00,SmartSensor,63.82,-53.1,7.557,6.34,0.8405,3.53,83,0.5395,0.3626
REC_02423,Client_085,2025-01-02 16:23:00,SmartSensor,25.46,-43.6,4.523,60.53,0.7147,1.69,82,0.872,0.6957
REC_02424,Client_090,2025-01-02 16:24:00,AutonomousVehicle,19.38,-33.4,1.157,38.29,0.7411,0.88,74,0.6904,0.725
REC_02425,Client_049,2025-01-02 16:25:00,AutonomousVehicle,71.1,-67.4,7.841,40.24,0.9371,2.21,78,0.7572,0.4734
REC_02426,Client_073,2025-01-02 16:26:00,AutonomousVehicle,80.12,-78.2,2.73,5.58,0.8862,3.52,75,0.0383,0.2596
REC_02427,Client_055,2025-01-02 16:27:00,SmartSensor,55.08,-54.4,3.022,13.93,0.8534,4.04,68,0.1792,0.7578
REC_02428,Client_078,2025-01-02 16:28:00,SmartSensor,42.74,-43.9,2.244,75.68,0.7522,0.54,76,0.5852,0.0508
REC_02429,Client_048,2025-01-02 16:29:00,AutonomousVehicle,48.88,-51.9,1.528,31.15,0.7546,2.98,64,0.1531,0.0826
REC_02430,Client_082,2025-01-02 16:30:00,IndustrialController,44.96,-43.9,1.637,30.54,0.8115,0.37,87,0.7539,0.117
REC_02431,Client_051,2025-01-02 16:31:00,IndustrialController,96.4,-62.3,5.981,39.47,0.8885,4.14,69,0.2269,0.318
REC_02432,Client_099,2025-01-02 16:32:00,Wearable,79.13,-66.1,3.275,28.44,0.701,3.37,69,0.318,0.2982
REC_02433,Client_051,2025-01-02 16:33:00,AutonomousVehicle,28.73,-58.8,2.304,82.03,0.7111,3.51,52,0.0417,0.3178
REC_02434,Client_046,2025-01-02 16:34:00,Wearable,44.58,-63.3,7.661,69.06,0.9175,3.83,69,0.4263,0.0974
REC_02435,Client_082,2025-01-02 16:35:00,IndustrialController,58.96,-53.4,4.526,19.06,0.9035,2.53,75,0.2557,0.4209
REC_02436,Client_080,2025-01-02 16:36:00,Wearable,65.17,-50.3,2.531,83.59,0.8737,1.56,55,0.0332,0.4833
REC_02437,Client_055,2025-01-02 16:37:00,AutonomousVehicle,52.14,-49.5,8.307,36.55,0.8249,3.95,88,0.1339,0.8821
REC_02438,Client_022,2025-01-02 16:38:00,AutonomousVehicle,82.91,-54.9,7.132,49.41,0.7363,3.91,62,0.3924,0.9292
REC_02439,Client_050,2025-01-02 16:39:00,AutonomousVehicle,79.08,-57.5,2.319,100.56,0.7256,0.76,75,0.3423,0.3329
REC_02440,Client_092,2025-01-02 16:40:00,SmartSensor,55.46,-52.1,1.873,32.31,0.9263,4.52,85,0.8609,0.9615
REC_02441,Client_071,2025-01-02 16:41:00,Wearable,86.9,-79.6,4.985,70.58,0.7956,1.18,53,0.3028,0.4755
REC_02442,Client_085,2025-01-02 16:42:00,IndustrialController,77.6,-57.9,2.204,49.45,0.8739,1.6,60,0.4152,0.8405
REC_02443,Client_001,2025-01-02 16:43:00,IndustrialController,80.07,-59.5,3.313,27.82,0.814,1.16,77,0.4086,0.0064
REC_02444,Client_051,2025-01-02 16:44:00,IndustrialController,96.08,-57.9,2.84,77.81,0.8827,4.83,82,0.5989,0.0825
REC_02445,Client_056,2025-01-02 16:45:00,SmartSensor,33.98,-60.9,3.399,5.56,0.7483,1.57,44,0.9028,0.4247
REC_02446,Client_082,2025-01-02 16:46:00,SmartSensor,34.09,-55.7,8.807,43.52,0.8211,4.86,77,0.6746,0.3955
REC_02447,Client_004,2025-01-02 16:47:00,AutonomousVehicle,90.01,-65.7,3.348,2.38,0.7942,3.23,65,0.8384,0.4626
REC_02448,Client_089,2025-01-02 16:48:00,IndustrialController,79.5,-48.7,5.44,8.49,0.7613,0.97,76,0.1871,0.2645
REC_02449,Client_048,2025-01-02 16:49:00,SmartSensor,93.39,-55.3,3.533,45.67,0.8494,2.81,74,0.8395,0.5753
REC_02450,Client_025,2025-01-02 16:50:00,AutonomousVehicle,15.68,-58.5,3.282,18.38,0.8342,4.42,85,0.7002,0.7391
REC_02451,Client_035,2025-01-02 16:51:00,IndustrialController,66.5,-67.0,1.227,15.22,0.8239,2.85,66,0.2949,0.1348
REC_02452,Client_030,2025-01-02 16:52:00,Wearable,23.02,-51.8,0.57,156.0,0.8478,0.75,95,0.8954,0.5467
REC_02453,Client_054,2025-01-02 16:53:00,AutonomousVehicle,55.35,-57.9,1.626,22.78,0.7356,1.51,84,0.665,0.2367
REC_02454,Client_002,2025-01-02 16:54:00,SmartSensor,24.02,-67.6,0.403,41.59,0.7926,1.2,70,0.4678,0.8864
REC_02455,Client_012,2025-01-02 16:55:00,SmartSensor,21.53,-60.6,1.701,38.21,0.7812,0.72,65,0.7044,0.9085
REC_02456,Client_086,2025-01-02 16:56:00,AutonomousVehicle,11.1,-53.7,3.321,3.2,0.8923,1.7,84,0.0067,0.7113
REC_02457,Client_012,2025-01-02 16:57:00,AutonomousVehicle,66.72,-54.5,2.054,56.09,0.7089,3.34,75,0.3234,0.1668
REC_02458,Client_017,2025-01-02 16:58:00,SmartSensor,42.31,-55.1,0.491,35.96,0.7705,1.97,85,0.7767,0.952
REC_02459,Client_046,2025-01-02 16:59:00,Wearable,19.47,-59.1,18.14,24.02,0.9296,2.27,78,0.859,0.7396
REC_02460,Client_054,2025-01-02 17:00:00,IndustrialController,39.06,-49.7,2.938,3.41,0.7751,1.67,46,0.8002,0.1026
REC_02461,Client_073,2025-01-02 17:01:00,Wearable,25.2,-47.6,2.876,17.34,0.738,4.97,70,0.7312,0.5808
REC_02462,Client_049,2025-01-02 17:02:00,AutonomousVehicle,94.75,-52.6,7.232,107.75,0.8893,2.97,75,0.4976,0.6183
REC_02463,Client_073,2025-01-02 17:03:00,Wearable,38.8,-65.9,6.458,9.54,0.712,4.19,53,0.1896,0.5921
REC_02464,Client_055,2025-01-02 17:04:00,SmartSensor,40.06,-70.6,2.877,12.38,0.8066,2.26,86,0.1108,0.5352
REC_02465,Client_010,2025-01-02 17:05:00,AutonomousVehicle,85.59,-65.4,3.115,11.49,0.9138,0.93,70,0.924,0.0696
REC_02466,Client_013,2025-01-02 17:06:00,IndustrialController,68.3,-40.5,10.473,110.73,0.9385,4.25,58,0.2108,0.1962
REC_02467,Client_041,2025-01-02 17:07:00,SmartSensor,73.92,-57.2,2.914,60.2,0.7623,3.84,67,0.2453,0.9323
REC_02468,Client_037,2025-01-02 17:08:00,SmartSensor,67.24,-38.7,6.183,106.79,0.7741,1.72,69,0.7218,0.7715
REC_02469,Client_076,2025-01-02 17:09:00,IndustrialController,95.16,-61.2,1.907,122.52,0.8418,3.07,78,0.7559,0.566
REC_02470,Client_062,2025-01-02 17:10:00,IndustrialController,28.63,-62.6,1.374,131.53,0.7566,0.56,86,0.4082,0.5849
REC_02471,Client_035,2025-01-02 17:11:00,Wearable,99.01,-60.7,4.579,33.25,0.7377,0.23,55,0.075,0.2989
REC_02472,Client_019,2025-01-02 17:12:00,AutonomousVehicle,84.79,-60.9,6.117,32.33,0.8065,4.1,81,0.4845,0.3233
REC_02473,Client_026,2025-01-02 17:13:00,IndustrialController,63.01,-67.7,0.987,88.28,0.7181,4.72,61,0.8127,0.1297
REC_02474,Client_062,2025-01-02 17:14:00,IndustrialController,69.61,-71.5,4.43,20.17,0.9236,1.79,78,0.882,0.9286
REC_02475,Client_048,2025-01-02 17:15:00,AutonomousVehicle,68.39,-55.0,1.974,1.12,0.7835,3.03,56,0.6502,0.6561
REC_02476,Client_052,2025-01-02 17:16:00,IndustrialController,15.26,-49.5,0.227,20.14,0.7841,3.61,86,0.6846,0.2688
REC_02477,Client_016,2025-01-02 17:17:00,IndustrialController,29.62,-35.6,1.058,63.0,0.8978,3.76,83,0.0238,0.7127
REC_02478,Client_060,2025-01-02 17:18:00,Wearable,96.53,-64.3,2.251,6.6,0.7854,2.46,82,0.2131,0.8526
REC_02479,Client_083,2025-01-02 17:19:00,SmartSensor,58.09,-63.5,6.083,76.8,0.8902,3.11,83,0.747,0.7009
REC_02480,Client_019,2025-01-02 17:20:00,SmartSensor,44.05,-67.7,4.999,84.5,0.7453,3.32,71,0.5305,0.2788
REC_02481,Client_047,2025-01-02 17:21:00,SmartSensor,78.58,-48.7,0.931,5.32,0.8322,0.61,77,0.587,0.218
REC_02482,Client_092,2025-01-02 17:22:00,SmartSensor,57.21,-51.9,4.629,5.15,0.8921,3.26,71,0.8104,0.1071
REC_02483,Client_035,2025-01-02 17:23:00,IndustrialController,11.18,-68.8,1.48,11.08,0.8125,2.6,97,0.6695,0.402
REC_02484,Client_056,2025-01-02 17:24:00,AutonomousVehicle,76.26,-69.0,4.307,22.03,0.718,1.95,96,0.4199,0.9258
REC_02485,Client_009,2025-01-02 17:25:00,AutonomousVehicle,75.9,-50.5,1.602,38.04,0.8842,1.38,66,0.974,0.1995
REC_02486,Client_053,2025-01-02 17:26:00,Wearable,24.86,-56.2,9.934,33.23,0.8235,3.23,102,0.2418,0.4805
REC_02487,Client_010,2025-01-02 17:27:00,Wearable,96.1,-52.4,1.745,95.92,0.7791,0.92,87,0.3399,0.0099
REC_02488,Client_097,2025-01-02 17:28:00,IndustrialController,30.15,-68.8,2.379,7.67,0.9482,4.07,97,0.6676,0.8439
REC_02489,Client_071,2025-01-02 17:29:00,AutonomousVehicle,51.2,-78.8,1.48,59.8,0.919,0.94,58,0.232,0.6214
REC_02490,Client_083,2025-01-02 17:30:00,AutonomousVehicle,20.33,-68.7,4.674,39.8,0.7095,3.88,60,0.3805,0.3205
REC_02491,Client_066,2025-01-02 17:31:00,SmartSensor,64.3,-53.1,1.425,66.75,0.8484,4.11,90,0.6913,0.128
REC_02492,Client_062,2025-01-02 17:32:00,IndustrialController,43.79,-38.9,0.491,20.92,0.7886,4.7,55,0.3381,0.6302
REC_02493,Client_051,2025-01-02 17:33:00,IndustrialController,41.79,-64.3,4.084,31.87,0.7094,2.37,71,0.0572,0.5365
REC_02494,Client_083,2025-01-02 17:34:00,SmartSensor,84.43,-37.2,3.956,1.45,0.7028,0.41,84,0.56,0.9836
REC_02495,Client_097,2025-01-02 17:35:00,IndustrialController,10.86,-51.7,1.181,6.17,0.8459,3.42,85,0.7701,0.4693
REC_02496,Client_051,2025-01-02 17:36:00,IndustrialController,81.82,-73.9,1.516,23.5,0.78,1.48,82,0.7429,0.1581
REC_02497,Client_099,2025-01-02 17:37:00,Wearable,61.43,-57.9,2.581,32.82,0.8758,0.55,85,0.6211,0.8475
REC_02498,Client_056,2025-01-02 17:38:00,AutonomousVehicle,98.75,-51.4,4.854,4.48,0.8136,4.29,58,0.7653,0.8946
REC_02499,Client_059,2025-01-02 17:39:00,IndustrialController,63.05,-84.3,11.712,87.15,0.8916,0.78,68,0.1993,0.1029
REC_02500,Client_046,2025-01-02 17:40:00,Wearable,14.98,-53.6,4.83,145.99,0.9033,2.58,86,0.734,0.8269
REC_02501,Client_025,2025-01-02 17:41:00,AutonomousVehicle,14.56,-48.3,5.26,45.37,0.8643,3.96,75,0.0499,0.2613
REC_02502,Client_001,2025-01-02 17:42:00,SmartSensor,89.48,-56.0,8.8,2.74,0.8045,1.08,64,0.7401,0.5383
REC_02503,Client_027,2025-01-02 17:43:00,Wearable,85.71,-60.6,5.471,67.13,0.9471,4.49,85,0.0507,0.5931
REC_02504,Client_048,2025-01-02 17:44:00,Wearable,41.13,-61.7,9.659,12.24,0.7767,1.72,68,0.7715,0.895
REC_02505,Client_042,2025-01-02 17:45:00,AutonomousVehicle,65.62,-62.3,3.408,66.15,0.8286,2.04,73,0.8849,0.1578
REC_02506,Client_043,2025-01-02 17:46:00,SmartSensor,54.06,-71.8,3.986,28.49,0.8301,0.74,74,0.829,0.0197
REC_02507,Client_099,2025-01-02 17:47:00,Wearable,97.04,-66.9,1.5,2.75,0.8071,3.26,74,0.3485,0.5968
REC_02508,Client_037,2025-01-02 17:48:00,IndustrialController,95.5,-64.2,1.226,16.34,0.7304,2.53,83,0.9751,0.6297
REC_02509,Client_051,2025-01-02 17:49:00,IndustrialController,98.55,-58.9,2.034,27.85,0.7885,4.87,80,0.5184,0.9653
REC_02510,Client_012,2025-01-02 17:50:00,IndustrialController,87.98,-65.6,5.614,66.64,0.7538,3.52,59,0.3792,0.0999
REC_02511,Client_002,2025-01-02 17:51:00,SmartSensor,91.86,-68.7,5.833,7.14,0.925,3.82,71,0.5823,0.4078
REC_02512,Client_073,2025-01-02 17:52:00,Wearable,29.56,-52.4,3.158,16.91,0.8638,1.08,70,0.3049,0.7112
REC_02513,Client_062,2025-01-02 17:53:00,IndustrialController,84.79,-56.3,6.85,4.36,0.772,3.59,55,0.1783,0.556
REC_02514,Client_073,2025-01-02 17:54:00,SmartSensor,73.8,-65.4,2.228,47.83,0.8414,2.83,82,0.1633,0.954
REC_02515,Client_012,2025-01-02 17:55:00,IndustrialController,96.65,-54.9,1.099,32.15,0.9133,2.08,99,0.1695,0.0887
REC_02516,Client_056,2025-01-02 17:56:00,AutonomousVehicle,61.41,-64.5,4.862,132.26,0.9336,3.94,92,0.2283,0.1462
REC_02517,Client_027,2025-01-02 17:57:00,Wearable,17.67,-59.4,3.84,67.46,0.7188,4.89,84,0.8865,0.6142
REC_02518,Client_021,2025-01-02 17:58:00,Wearable,63.77,-50.2,3.928,75.23,0.8967,0.56,53,0.4047,0.6288
REC_02519,Client_001,2025-01-02 17:59:00,SmartSensor,71.79,-66.0,9.922,8.98,0.9416,3.97,72,0.0001,0.4656
REC_02520,Client_011,2025-01-02 18:00:00,SmartSensor,29.83,-71.7,3.91,15.5,0.8168,4.61,91,0.3039,0.7402
REC_02521,Client_033,2025-01-02 18:01:00,Wearable,45.47,-61.5,6.291,35.99,0.9489,1.64,91,0.9961,0.3346
REC_02522,Client_011,2025-01-02 18:02:00,IndustrialController,63.87,-73.6,0.067,0.68,0.9393,1.88,79,0.7362,0.2739
REC_02523,Client_097,2025-01-02 18:03:00,IndustrialController,43.67,-62.8,3.825,102.06,0.8642,3.99,69,0.5038,0.1878
REC_02524,Client_037,2025-01-02 18:04:00,AutonomousVehicle,43.75,-62.8,0.84,75.2,0.9119,4.77,71,0.1274,0.6066
REC_02525,Client_012,2025-01-02 18:05:00,IndustrialController,21.98,-84.6,2.7,2.98,0.7741,4.7,77,0.4556,0.8044
REC_02526,Client_012,2025-01-02 18:06:00,SmartSensor,94.67,-54.7,2.112,94.54,0.9294,0.37,47,0.6397,0.0299
REC_02527,Client_051,2025-01-02 18:07:00,SmartSensor,77.54,-61.8,8.567,0.22,0.848,4.37,65,0.9188,0.1606
REC_02528,Client_007,2025-01-02 18:08:00,IndustrialController,10.11,-48.2,8.922,6.06,0.8274,2.97,49,0.492,0.8527
REC_02529,Client_083,2025-01-02 18:09:00,SmartSensor,78.91,-57.8,9.494,2.85,0.9089,2.16,50,0.5481,0.0221
REC_02530,Client_099,2025-01-02 18:10:00,Wearable,76.58,-52.6,3.65,32.62,0.9224,4.24,53,0.5677,0.0443
REC_02531,Client_027,2025-01-02 18:11:00,Wearable,10.88,-48.1,0.306,76.64,0.8753,4.02,77,0.9508,0.5151
REC_02532,Client_051,2025-01-02 18:12:00,IndustrialController,43.26,-61.3,4.431,9.83,0.7063,2.6,63,0.3389,0.367
REC_02533,Client_002,2025-01-02 18:13:00,Wearable,64.61,-60.0,2.312,73.81,0.8493,2.11,74,0.8605,0.7698
REC_02534,Client_057,2025-01-02 18:14:00,Wearable,50.75,-75.7,3.518,10.22,0.9054,2.42,76,0.4313,0.6523
REC_02535,Client_047,2025-01-02 18:15:00,AutonomousVehicle,80.02,-47.6,1.334,233.01,0.8363,1.66,57,0.7408,0.1874
REC_02536,Client_031,2025-01-02 18:16:00,AutonomousVehicle,48.29,-61.5,8.449,96.03,0.9337,3.43,57,0.4831,0.338
REC_02537,Client_021,2025-01-02 18:17:00,Wearable,23.85,-70.1,5.525,66.82,0.9243,4.47,61,0.5543,0.0868
REC_02538,Client_068,2025-01-02 18:18:00,IndustrialController,97.88,-52.6,2.689,44.79,0.8324,1.33,74,0.3291,0.0943
REC_02539,Client_047,2025-01-02 18:19:00,AutonomousVehicle,31.78,-81.8,1.627,13.89,0.801,4.14,88,0.4146,0.9815
REC_02540,Client_012,2025-01-02 18:20:00,SmartSensor,74.59,-64.3,6.029,6.35,0.7138,1.87,40,0.5253,0.0389
REC_02541,Client_063,2025-01-02 18:21:00,SmartSensor,22.88,-50.9,6.881,30.84,0.8581,0.75,89,0.6043,0.1816
REC_02542,Client_048,2025-01-02 18:22:00,SmartSensor,39.61,-64.4,2.306,25.76,0.7665,0.3,85,0.3703,0.3971
REC_02543,Client_091,2025-01-02 18:23:00,IndustrialController,49.78,-67.2,1.684,56.12,0.8671,2.45,61,0.8342,0.5915
REC_02544,Client_011,2025-01-02 18:24:00,Wearable,27.3,-64.2,3.669,9.32,0.8997,2.88,72,0.7191,0.9532
REC_02545,Client_077,2025-01-02 18:25:00,SmartSensor,50.5,-80.1,4.296,41.29,0.8022,0.13,75,0.4515,0.3887
REC_02546,Client_069,2025-01-02 18:26:00,IndustrialController,24.14,-52.8,1.13,59.1,0.7039,3.3,74,0.7349,0.1851
REC_02547,Client_010,2025-01-02 18:27:00,AutonomousVehicle,60.31,-61.2,6.428,17.76,0.9163,2.64,71,0.0067,0.4893
REC_02548,Client_063,2025-01-02 18:28:00,Wearable,69.73,-62.7,2.772,75.71,0.8373,4.99,85,0.5936,0.7714
REC_02549,Client_048,2025-01-02 18:29:00,AutonomousVehicle,15.62,-62.7,7.558,28.27,0.7787,0.61,62,0.5254,0.2595
REC_02550,Client_097,2025-01-02 18:30:00,IndustrialController,88.4,-59.9,7.647,8.87,0.8584,3.55,82,0.5145,0.1691
REC_02551,Client_011,2025-01-02 18:31:00,SmartSensor,26.66,-53.5,7.203,10.83,0.8686,1.16,73,0.6035,0.7154
REC_02552,Client_055,2025-01-02 18:32:00,SmartSensor,30.28,-60.5,0.787,16.35,0.7369,1.11,63,0.8024,0.5207
REC_02553,Client_039,2025-01-02 18:33:00,IndustrialController,69.52,-73.6,1.032,8.61,0.8616,0.19,67,0.0461,0.6836
REC_02554,Client_092,2025-01-02 18:34:00,SmartSensor,52.19,-54.2,5.802,41.38,0.7717,0.13,42,0.1488,0.365
REC_02555,Client_033,2025-01-02 18:35:00,Wearable,54.95,-55.0,5.79,148.94,0.9009,1.01,89,0.0096,0.8138
REC_02556,Client_097,2025-01-02 18:36:00,IndustrialController,21.53,-57.9,1.217,113.2,0.9354,0.96,66,0.2378,0.4247
REC_02557,Client_092,2025-01-02 18:37:00,AutonomousVehicle,82.52,-49.2,3.073,19.56,0.7257,0.1,66,0.9777,0.6573
REC_02558,Client_029,2025-01-02 18:38:00,IndustrialController,65.53,-59.7,6.687,100.0,0.9293,3.61,61,0.3735,0.3829
REC_02559,Client_074,2025-01-02 18:39:00,Wearable,22.18,-48.9,4.806,153.98,0.9259,2.57,89,0.5768,0.5686
REC_02560,Client_099,2025-01-02 18:40:00,Wearable,43.66,-45.9,5.706,17.42,0.7857,2.04,65,0.9901,0.5655
REC_02561,Client_029,2025-01-02 18:41:00,IndustrialController,82.94,-54.2,4.266,117.84,0.7072,0.61,76,0.6273,0.7978
REC_02562,Client_047,2025-01-02 18:42:00,IndustrialController,61.15,-67.5,4.962,298.17,0.8658,1.74,49,0.1711,0.0983
REC_02563,Client_048,2025-01-02 18:43:00,SmartSensor,19.78,-61.3,3.202,79.89,0.7862,2.41,99,0.805,0.2259
REC_02564,Client_030,2025-01-02 18:44:00,Wearable,43.55,-47.6,2.728,24.73,0.7479,4.99,64,0.5519,0.2926
